,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
143,"[[0], [0, 2, 0, 1, 2], [3, 0], [1], [], [0, 0, 0, 0], [0], [0, 6, 7, 4, 8, 6, 2, 9, 6, 6, 1, 4, 6, 5, 4, 0, 3, 3, 0]]",125.85129647340877,7,0.067+((48.62)|_div_|(((_exp_((x[0]-96.61)|_div_|46.54)))+(03.30))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 5, 2, 1, 0, 4, 1, 19]"
144,"[[0], [1, 2], [], [0], [], [0], [0], [3, 0, 6, 0, 2, 6, 5]]",136.7221959271055,6,0.306+((_exp_(02.65))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 2, 0, 1, 0, 1, 1, 7]"
145,"[[0], [2], [], [], [], [0], [0], [6, 7, 1, 1, 4, 4, 6]]",143.0874853082992,4,0.671+(14.46),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
146,"[[0], [2], [], [], [], [0], [0], [4, 4, 2, 1, 5, 0, 4]]",146.417359323947,4,0.442+(15.04),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
147,"[[0], [2], [], [], [], [0], [0], [9, 6, 3, 1, 6, 1, 0]]",161.41602485539653,4,0.963+(16.10),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
148,"[[0], [2], [], [], [], [0], [0], [4, 4, 8, 1, 8, 1, 5]]",175.97829941588824,4,0.448+(18.15),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
149,"[[0], [2], [], [], [], [0], [0], [9, 4, 6, 1, 8, 0, 7]]",179.94379216612404,4,0.946+(18.07),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
150,"[[0], [2], [], [], [], [0], [0], [3, 6, 4, 1, 9, 2, 7]]",185.80665013730624,4,0.364+(19.27),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
151,"[[0], [2], [], [], [], [0], [0], [9, 4, 7, 1, 9, 4, 3]]",192.85536164522367,4,0.947+(19.43),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
152,"[[0], [2], [], [], [], [0], [0], [4, 2, 1, 2, 0, 2, 7]]",195.83422503722045,4,0.421+(20.27),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
153,"[[0], [2], [], [], [], [0], [0], [2, 6, 6, 2, 1, 7, 7]]",208.5940068264884,4,0.266+(21.77),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
